date;location;product;balance;value
2023-07-03;1314;51957;2;24.6
2023-07-03;1314;15589;10;296.9
2023-07-03;1314;48813;5;29.95
2023-07-03;1314;35416;4;61.4
2023-07-03;1314;21141;1;14.9
2023-07-03;1314;48812;8;67.6
2023-07-03;1314;18064;253;981.64
2023-07-03;1314;9607;18;236.88
2023-07-03;1314;1439;6;112.08
2023-07-03;1314;36857;6;18.3
2023-07-03;1314;5345;5;41.1
2023-07-03;1314;13315;0;0
2023-07-03;1314;44217;3;124.53
2023-07-03;1314;58701;2;103.34
2023-07-03;1314;20635;14;421.12
2023-07-03;1314;31330;3;198.06
2023-06-13;1314;18064;253;981.64
2023-06-13;1314;9607;22;289.52
2023-06-13;1314;1439;6;114.84
2023-06-13;1314;36857;8;24.48
2023-06-13;1314;5345;5;41.1
2023-06-13;1314;13315;3;111.93
2023-06-13;1314;44217;2;82.82
2023-06-13;1314;58701;1;51.67
2023-06-13;1314;20635;16;481.28
2023-06-13;1314;31330;2;131.98
2023-06-13;1314;57912;10;116.1
2023-06-13;1314;62782;1;13.61
2023-06-13;1314;51957;2;24.6
2023-06-13;1314;15589;8;239.52
2023-06-13;1314;48813;5;29.95
2023-06-13;1314;35416;2;30.82
2023-06-13;1314;21141;3;91.56
2023-06-13;1314;48812;7;57.47
2023-08-15;841;20635;3;70.11
2023-08-15;841;31330;2;103
2023-08-15;841;58701;1;42.86
2023-08-29;1314;62364;1;32.58
2023-07-15;841;15590;1;31.08
2023-07-15;841;35416;1;5.79
2023-07-15;841;21141;1;25.63
2023-07-15;841;62782;3;21.03
2023-07-15;841;48812;1;5.98
2023-07-15;841;55917;1;9
2023-07-15;841;15589;9;218.25
2023-07-15;841;48813;3;14.97
2023-07-15;841;51957;3;17.13
2023-07-15;841;35772;3;35.76
2023-07-15;841;1439;3;45.3
2023-07-15;841;18064;41;92.25
2023-07-15;841;9607;4;32
2023-07-15;841;36857;4;6.84
2023-07-15;841;5345;9;44.91
2023-06-12;1314;62364;2;65.16
2023-07-11;1314;57912;7;81.27
2023-07-11;1314;15590;1;40.43
2023-07-11;1314;62782;1;13.61
2023-07-11;1314;51957;2;24.6
2023-07-11;1314;15589;13;385.45
2023-07-11;1314;48813;4;23.96
2023-07-11;1314;35416;4;60.48
2023-07-11;1314;21141;1;25.23
2023-07-11;1314;48812;8;67.6
2023-07-11;1314;1439;7;130.76
2023-07-11;1314;18064;252;977.76
2023-07-11;1314;9607;24;316.08
2023-07-11;1314;36857;10;30.5
2023-07-11;1314;5345;6;49.62
2023-07-11;1314;13315;3;127.47
2023-07-11;1314;44217;3;124.53
2023-07-11;1314;58701;1;51.67
2023-07-11;1314;20635;14;421.12
2023-07-11;1314;31330;4;264.08
2023-09-13;1314;1439;3;55.47
2023-09-13;1314;36857;11;34.21
2023-09-13;1314;5345;7;58.03
2023-09-13;1314;58701;1;51.67
2023-09-13;1314;20635;9;270.81
2023-09-13;1314;31330;4;264.08
2023-09-13;1314;13315;3;134.28
2023-09-13;1314;44217;2;83.54
2023-09-13;1314;15589;9;265.59
2023-09-13;1314;21141;2;50.64
2023-09-13;1314;35416;3;44.76
2023-09-13;1314;48812;4;36.04
2023-09-13;1314;15590;3;121.35
2023-09-13;1314;48813;2;11.98
2023-09-13;1314;18064;152;589.76
2023-09-13;1314;9607;7;92.26
2023-07-12;1314;62364;2;65.16
2023-06-03;1314;62364;1;32.3
2023-08-17;841;21141;1;19.71
2023-08-17;841;15590;1;31.08
2023-08-17;841;48812;1;5.98
2023-08-17;841;42076;1;8.56
2023-08-17;841;55917;1;9
2023-08-17;841;62782;3;21.03
2023-08-17;841;35416;1;10.74
2023-08-17;841;15589;4;96.92
2023-08-17;841;48813;3;14.97
2023-08-17;841;51957;3;17.13
2023-08-17;841;35772;1;11.92
2023-08-17;841;1439;2;30.2
2023-08-17;841;18064;44;99
2023-08-17;841;9607;1;8
2023-08-17;841;5345;5;24.95
2023-08-17;841;36857;4;6.84
2023-08-17;841;31330;2;103
2023-08-17;841;20635;3;70.11
2023-08-17;841;58701;1;42.86
2023-07-19;841;31330;2;103
2023-07-19;841;20635;3;70.11
2023-07-19;841;58701;1;42.86
2023-07-07;841;15590;1;31.08
2023-07-07;841;35416;1;5.79
2023-07-07;841;21141;1;25.63
2023-07-07;841;48812;1;5.98
2023-07-07;841;48813;2;9.98
2023-07-07;841;55917;1;9
2023-07-07;841;62782;3;21.03
2023-07-07;841;15589;10;242.5
2023-07-07;841;51957;2;11.42
2023-07-07;841;35772;2;23.84
2023-07-07;841;1439;3;45.3
2023-07-07;841;18064;42;94.5
2023-07-07;841;36857;3;5.13
2023-07-07;841;5345;9;44.91
2023-07-07;841;9607;4;32
2023-05-06;841;1439;3;45.3
2023-05-06;841;18064;82;184.5
2023-05-06;841;9607;3;24
2023-05-06;841;5345;5;24.95
2023-05-06;841;36857;4;6.2
2023-05-06;841;31330;2;103
2023-05-06;841;58701;1;42.8
2023-05-06;841;15590;1;31.08
2023-05-06;841;35416;1;5.79
2023-05-06;841;62782;1;5.98
2023-05-06;841;48812;1;5.98
2023-05-06;841;55917;0;0
2023-05-06;841;15589;4;105.96
2023-05-06;841;21141;1;25.63
2023-05-06;841;48813;3;14.97
2023-05-06;841;51957;2;11.5
2023-05-06;841;35772;0;0
2023-05-06;841;20635;2;46.44
2023-04-08;1314;62364;2;64.6
2023-07-13;1314;57912;7;81.27
2023-07-13;1314;15590;1;40.43
2023-07-13;1314;62782;1;13.61
2023-07-13;1314;51957;2;24.6
2023-07-13;1314;15589;12;355.8
2023-07-13;1314;48813;4;23.96
2023-07-13;1314;35416;4;60.48
2023-07-13;1314;21141;1;25.23
2023-07-13;1314;48812;8;67.6
2023-07-13;1314;1439;6;112.08
2023-06-05;841;58701;1;42.8
2023-06-05;841;31330;2;103
2023-06-05;841;20635;3;70.11
2023-06-05;841;35772;2;23.84
2023-06-05;841;1439;3;45.3
2023-06-05;841;18064;60;135
2023-06-05;841;9607;7;56
2023-06-05;841;5345;8;39.92
2023-06-05;841;36857;3;4.86
2023-07-10;1314;18064;206;799.28
2023-07-10;1314;9607;21;276.57
2023-07-10;1314;1439;7;130.76
2023-07-10;1314;36857;5;15.25
2023-07-10;1314;5345;2;16.44
2023-07-10;1314;13315;3;127.47
2023-07-10;1314;44217;3;124.53
2023-07-10;1314;58701;1;51.67
2023-07-10;1314;20635;12;360.96
2023-07-10;1314;31330;2;132.04
2023-07-10;1314;57912;7;81.27
2023-07-10;1314;15590;0;0
2023-07-10;1314;62782;1;13.61
2023-07-10;1314;51957;2;24.6
2023-07-10;1314;15589;9;267.03
2023-07-10;1314;48813;4;23.96
2023-07-10;1314;35416;2;30.7
2023-07-10;1314;21141;0;0
2023-07-10;1314;48812;8;67.6
2023-07-10;841;15590;1;31.08
2023-07-10;841;35416;1;5.79
2023-07-10;841;21141;1;25.63
2023-07-10;841;48812;1;5.98
2023-07-10;841;55917;1;9
2023-07-10;841;62782;3;21.03
2023-07-10;841;15589;11;266.75
2023-07-10;841;48813;1;4.99
2023-07-10;841;51957;2;11.42
2023-07-10;841;35772;3;35.76
2023-07-10;841;1439;3;45.3
2023-07-21;841;18064;39;87.75
2023-07-21;841;9607;3;24
2023-07-21;841;5345;9;44.91
2023-07-21;841;36857;5;8.55
2023-07-21;841;31330;2;103
2023-07-21;841;20635;3;70.11
2023-07-21;841;58701;1;42.86
2023-07-13;1314;18064;237;919.56
2023-07-13;1314;9607;24;316.08
2023-07-13;1314;36857;8;24.4
2023-07-13;1314;5345;6;49.62
2023-07-13;1314;13315;3;127.47
2023-07-13;1314;44217;3;124.53
2023-07-13;1314;58701;1;51.67
2023-07-13;1314;20635;13;391.04
2023-07-13;1314;31330;4;264.08
2023-07-14;1314;62364;2;65.16
2023-06-14;841;15590;1;31.08
2023-06-14;841;21141;1;25.63
2023-06-14;841;35416;1;5.79
2023-06-14;841;55917;1;9
2023-06-14;841;62782;3;21.03
2023-06-14;841;48812;1;5.98
2023-06-14;841;15589;8;196.24
2023-06-14;841;48813;3;14.97
2023-06-14;841;51957;1;5.72
2023-06-14;841;35772;2;23.84
2023-06-14;841;1439;3;45.3
2023-06-14;841;18064;0;0
2023-06-14;841;5345;3;14.97
2023-06-14;841;36857;3;4.86
2023-06-14;841;9607;6;48
2023-06-14;841;58701;1;42.8
2023-06-14;841;31330;2;103
2023-06-14;841;20635;3;70.11
2023-06-17;1314;62364;2;65.16
2023-05-08;1314;57912;11;127.71
2023-05-08;1314;51957;2;24.48
2023-05-08;1314;15589;2;64.22
2023-05-08;1314;62782;1;13.61
2023-05-08;1314;48813;1;5.99
2023-05-08;1314;35416;3;46.56
2023-05-08;1314;21141;0;0
2023-05-08;1314;48812;2;14.34
2023-05-08;1314;35772;0;0
2023-05-08;1314;18064;186;721.68
2023-05-08;1314;9607;18;235.98
2023-05-08;1314;1439;5;93.5
2023-05-08;1314;36857;9;27.81
2023-05-08;1314;5345;3;24.51
2023-05-08;1314;13315;2;71.92
2023-05-08;1314;44217;1;39.52
2023-05-08;1314;58701;2;103.34
2023-05-08;1314;20635;14;420.84
2023-05-08;1314;31330;3;197.88
2023-05-24;1314;62364;1;32.3
2023-05-24;1314;57912;10;116.1
2023-07-12;1314;18064;245;950.6
2023-07-12;1314;9607;24;316.08
2023-07-12;1314;36857;10;30.5
2023-07-12;1314;5345;6;49.62
2023-07-12;1314;13315;3;127.47
2023-07-12;1314;44217;3;124.53
2023-07-12;1314;58701;1;51.67
2023-07-12;1314;20635;13;391.04
2023-07-12;1314;31330;4;264.08
2023-07-12;1314;57912;7;81.27
2023-07-12;1314;15590;1;40.43
2023-07-12;1314;62782;1;13.61
2023-07-12;1314;51957;2;24.6
2023-07-12;1314;15589;12;355.8
2023-07-12;1314;48813;4;23.96
2023-07-12;1314;35416;4;60.48
2023-07-12;1314;21141;1;25.23
2023-07-12;1314;48812;8;67.6
2023-07-12;1314;1439;6;112.08
2023-07-04;1314;62364;2;65.16
2023-07-18;1314;62364;2;65.16
2023-08-09;841;18064;20;45
2023-08-09;841;9607;5;40
2023-08-09;841;5345;6;29.94
2023-08-09;841;36857;4;6.84
2023-08-09;841;20635;3;70.11
2023-08-09;841;31330;2;103
2023-08-09;841;58701;1;42.86
2023-07-27;841;18064;30;67.5
2023-07-27;841;9607;4;32
2023-07-27;841;36857;3;5.13
2023-07-27;841;5345;7;34.93
2023-07-27;841;20635;3;70.11
2023-07-27;841;31330;2;103
2023-07-27;841;58701;1;42.86
2023-08-17;1314;57912;7;81.27
2023-08-17;1314;15590;2;80.9
2023-08-17;1314;62782;1;13.61
2023-08-17;1314;51957;2;24.6
2023-08-17;1314;48813;1;5.99
2023-08-17;1314;15589;13;383.63
2023-08-17;1314;21141;4;101.28
2023-08-17;1314;35416;4;59.84
2023-08-17;1314;48812;4;33.8
2023-08-17;1314;18064;192;744.96
2023-08-17;1314;9607;19;250.42
2023-08-17;1314;1439;4;74.24
2023-08-17;1314;36857;11;33.55
2023-08-17;1314;5345;9;74.61
2023-08-17;1314;58701;2;103.34
2023-08-17;1314;44217;1;41.64
2023-08-17;1314;20635;12;361.08
2023-08-17;1314;31330;5;330.1
2023-08-17;1314;13315;2;87.7
2023-06-27;1314;18064;257;997.16
2023-06-27;1314;9607;24;315.84
2023-06-27;1314;1439;4;74.84
2023-06-27;1314;36857;6;18.36
2023-06-27;1314;5345;4;32.88
2023-06-27;1314;13315;3;111.93
2023-06-27;1314;44217;3;124.53
2023-06-27;1314;58701;0;0
2023-06-27;1314;20635;15;451.2
2023-06-27;1314;31330;4;264.08
2023-06-07;841;58701;1;42.8
2023-06-07;841;31330;2;103
2023-06-07;841;20635;3;70.11
2023-05-10;841;1439;3;45.3
2023-05-10;841;18064;69;155.25
2023-05-10;841;9607;3;24
2023-05-10;841;5345;5;24.95
2023-05-10;841;36857;4;6.2
2023-05-10;841;31330;2;103
2023-05-10;841;58701;1;42.8
2023-05-10;841;20635;2;46.44
2023-05-10;841;15590;1;31.08
2023-05-10;841;35416;1;5.79
2023-05-10;841;62782;1;5.98
2023-05-10;841;48812;1;5.98
2023-05-10;841;55917;0;0
2023-05-10;841;15589;4;105.96
2023-05-10;841;21141;1;25.63
2023-05-10;841;48813;3;14.97
2023-05-10;841;51957;2;11.5
2023-05-10;841;35772;0;0
2023-07-10;1314;62364;2;65.16
2023-08-31;1314;18064;205;795.4
2023-08-31;1314;9607;9;118.62
2023-08-31;1314;1439;4;73.96
2023-08-31;1314;36857;13;40.43
2023-08-31;1314;5345;11;91.19
2023-08-31;1314;58701;2;103.34
2023-08-31;1314;20635;12;361.08
2023-08-31;1314;31330;5;330.1
2023-08-31;1314;13315;3;134.28
2023-08-31;1314;44217;1;41.77
2023-08-31;1314;57912;1;11.61
2023-08-31;1314;62782;1;13.61
2023-08-31;1314;51957;2;24.6
2023-08-31;1314;48813;0;0
2023-08-31;1314;15589;16;472.16
2023-08-31;1314;21141;1;25.32
2023-08-31;1314;35416;4;59.84
2023-08-31;1314;48812;4;35.08
2023-08-31;1314;15590;3;121.35
2023-07-25;841;20635;3;70.11
2023-07-25;841;31330;2;103
2023-07-25;841;58701;1;42.86
2023-07-14;841;15590;1;31.08
2023-07-14;841;35416;1;5.79
2023-07-14;841;21141;1;25.63
2023-07-14;841;48812;1;5.98
2023-07-14;841;55917;1;9
2023-07-14;841;62782;3;21.03
2023-07-14;841;15589;9;218.25
2023-07-14;841;48813;3;14.97
2023-07-14;841;51957;3;17.13
2023-07-14;841;35772;3;35.76
2023-07-14;841;1439;3;45.3
2023-07-14;841;18064;43;96.75
2023-07-14;841;9607;4;32
2023-07-14;841;36857;4;6.84
2023-07-14;841;5345;9;44.91
2023-08-05;841;15590;1;31.08
2023-08-05;841;55917;1;9
2023-08-05;841;21141;0;0
2023-08-05;841;62782;3;21.03
2023-08-05;841;48812;1;5.98
2023-08-05;841;35416;1;10.74
2023-08-05;841;15589;7;169.61
2023-08-05;841;48813;3;14.97
2023-08-05;841;51957;3;17.13
2023-08-05;841;35772;2;23.84
2023-08-05;841;1439;3;45.3
2023-08-05;841;18064;19;42.75
2023-08-05;841;9607;3;24
2023-08-05;841;36857;3;5.13
2023-08-05;841;5345;6;29.94
2023-08-16;1314;62364;1;32.58
2023-04-05;1314;62364;2;64.6
2023-07-04;1314;57912;7;81.27
2023-07-04;1314;15590;1;40.43
2023-07-04;1314;62782;1;13.61
2023-07-04;1314;51957;2;24.6
2023-07-04;1314;15589;11;326.48
2023-07-04;1314;48813;5;29.95
2023-07-04;1314;35416;4;61.4
2023-07-04;1314;21141;0;0
2023-07-04;1314;48812;8;67.6
2023-07-04;1314;18064;255;989.4
2023-07-04;1314;9607;23;302.91
2023-07-04;1314;1439;6;112.08
2023-07-04;1314;36857;5;15.25
2023-07-04;1314;5345;4;32.88
2023-07-04;1314;13315;3;127.47
2023-07-04;1314;44217;3;124.53
2023-07-04;1314;58701;2;103.34
2023-07-04;1314;20635;15;451.2
2023-07-04;1314;31330;2;132.04
2023-06-22;841;18064;45;101.25
2023-06-22;841;5345;9;44.91
2023-06-22;841;36857;3;5.04
2023-06-22;841;9607;5;40
2023-06-22;841;58701;0;0
2023-06-22;841;31330;2;103
2023-06-22;841;20635;3;70.11
2023-06-22;841;15590;1;31.08
2023-06-22;841;21141;1;25.63
2023-06-22;841;35416;1;5.79
2023-06-22;841;55917;1;9
2023-06-22;841;62782;3;21.03
2023-06-22;841;48812;1;5.98
2023-06-22;841;15589;5;121.95
2023-06-22;841;48813;3;14.97
2023-06-22;841;51957;3;17.13
2023-06-22;841;35772;3;35.76
2023-06-22;841;1439;3;45.3
2023-05-31;1314;62782;1;13.61
2023-05-31;1314;51957;2;24.6
2023-05-31;1314;15589;3;94.02
2023-05-31;1314;48813;2;11.98
2023-05-31;1314;35416;5;75.15
2023-05-31;1314;21141;1;31.01
2023-05-31;1314;48812;7;50.19
2023-05-31;1314;35772;0;0
2023-05-31;1314;18064;241;935.08
2023-05-31;1314;9607;31;407.96
2023-07-04;841;58701;1;42.86
2023-07-04;841;31330;2;103
2023-07-04;841;20635;3;70.11
2023-08-21;1314;58701;2;103.34
2023-08-21;1314;44217;1;41.64
2023-08-21;1314;20635;13;391.17
2023-08-21;1314;31330;5;330.1
2023-08-21;1314;13315;2;87.7
2023-08-21;1314;18064;208;807.04
2023-08-21;1314;9607;12;158.16
2023-08-21;1314;1439;5;92.45
2023-08-21;1314;36857;13;40.04
2023-08-21;1314;5345;9;74.61
2023-07-31;841;20635;3;70.11
2023-07-31;841;31330;2;103
2023-07-31;841;58701;1;42.86
2023-07-31;841;15589;9;218.07
2023-07-31;841;48813;3;14.97
2023-07-31;841;51957;3;17.13
2023-07-31;841;35772;2;23.84
2023-07-31;841;1439;3;45.3
2023-07-31;841;18064;21;47.25
2023-07-31;841;9607;4;32
2023-07-31;841;36857;3;5.13
2023-07-31;841;5345;7;34.93
2023-08-03;1314;62364;1;32.58
2023-04-12;1314;57912;10;116.1
2023-04-12;1314;51957;2;24.48
2023-04-12;1314;15589;2;64.22
2023-04-12;1314;62782;1;13.61
2023-04-12;1314;48813;0;0
2023-04-12;1314;35416;0;0
2023-04-12;1314;21141;1;31.14
2023-04-12;1314;48812;1;7.17
2023-04-12;1314;35772;0;0
2023-06-30;1314;18064;248;962.24
2023-06-30;1314;9607;20;263.2
2023-06-30;1314;1439;4;74.84
2023-06-30;1314;36857;6;18.36
2023-06-30;1314;5345;5;41.1
2023-06-30;1314;13315;0;0
2023-06-30;1314;44217;3;124.53
2023-06-30;1314;58701;0;0
2023-06-30;1314;20635;14;421.12
2023-06-30;1314;31330;4;264.08
2023-06-30;1314;57912;7;81.27
2023-06-30;1314;15590;1;40.43
2023-06-30;1314;62782;1;13.61
2023-06-30;1314;51957;2;24.6
2023-06-30;1314;15589;12;356.28
2023-06-30;1314;48813;5;29.95
2023-06-30;1314;35416;4;61.4
2023-06-30;1314;21141;1;22.68
2023-06-30;1314;48812;8;67.6
2023-06-05;841;15590;1;31.08
2023-06-05;841;21141;1;25.63
2023-06-05;841;35416;1;5.79
2023-06-05;841;62782;3;21.03
2023-06-05;841;48812;1;5.98
2023-06-05;841;55917;1;9
2023-06-05;841;15589;2;50.1
2023-06-05;841;48813;3;14.97
2023-06-05;841;51957;3;17.16
2023-07-17;841;15590;1;31.08
2023-07-17;841;35416;1;5.79
2023-07-17;841;21141;1;25.63
2023-07-17;841;62782;3;21.03
2023-07-17;841;48812;1;5.98
2023-07-17;841;55917;1;9
2023-07-17;841;15589;9;218.25
2023-07-17;841;48813;3;14.97
2023-07-17;841;51957;3;17.13
2023-07-17;841;35772;3;35.76
2023-07-17;841;1439;3;45.3
2023-07-17;841;18064;39;87.75
2023-07-17;841;9607;4;32
2023-07-17;841;36857;4;6.84
2023-07-17;841;5345;9;44.91
2023-09-13;841;15590;1;31.08
2023-09-13;841;62782;3;21.03
2023-09-13;841;48812;1;5.98
2023-09-13;841;42076;1;8.56
2023-09-13;841;55917;0;0
2023-09-13;841;35416;1;10.74
2023-09-13;841;15589;4;96.52
2023-09-13;841;21141;2;39.42
2023-09-13;841;48813;3;14.97
2023-09-13;841;51957;3;17.13
2023-09-13;841;35772;3;35.79
2023-05-23;1314;18064;219;849.72
2023-05-23;1314;9607;19;249.85
2023-05-23;1314;1439;5;96.75
2023-05-23;1314;36857;10;30.8
2023-05-23;1314;5345;3;24.66
2023-05-23;1314;13315;2;72.88
2023-05-23;1314;44217;1;41.27
2023-05-23;1314;58701;2;103.34
2023-05-23;1314;20635;13;390.91
2023-05-23;1314;31330;3;197.94
2023-05-23;1314;62782;1;13.61
2023-05-23;1314;51957;2;24.6
2023-05-23;1314;15589;0;0
2023-05-23;1314;48813;1;5.99
2023-05-23;1314;35416;4;60.24
2023-05-23;1314;21141;0;0
2023-05-23;1314;48812;8;57.36
2023-05-23;1314;35772;1;15.91
2023-06-10;1314;18064;235;911.8
2023-06-10;1314;9607;24;315.84
2023-06-10;1314;1439;4;77.56
2023-06-10;1314;36857;3;9.21
2023-06-10;1314;5345;3;24.66
2023-06-10;1314;13315;1;37.15
2023-06-10;1314;44217;3;124.23
2023-06-10;1314;58701;2;103.34
2023-06-10;1314;20635;16;481.28
2023-06-10;1314;31330;3;197.97
2023-06-10;1314;62782;1;13.61
2023-06-10;1314;51957;2;24.6
2023-06-10;1314;15589;9;269.73
2023-06-10;1314;48813;5;29.95
2023-06-10;1314;35416;2;30.72
2023-06-10;1314;21141;0;0
2023-06-10;1314;48812;4;29.72
2023-05-13;1314;62364;1;32.3
2023-08-02;841;15590;1;31.08
2023-08-02;841;21141;0;0
2023-08-02;841;62782;3;21.03
2023-08-02;841;48812;1;5.98
2023-08-02;841;55917;1;9
2023-08-02;841;35416;1;10.74
2023-08-02;841;15589;7;169.61
2023-08-02;841;48813;3;14.97
2023-08-02;841;51957;3;17.13
2023-08-02;841;35772;2;23.84
2023-05-20;1314;35772;0;0
2023-05-20;1314;18064;204;791.52
2023-05-20;1314;9607;19;249.66
2023-05-20;1314;1439;4;77.16
2023-05-20;1314;36857;10;30.8
2023-05-20;1314;5345;1;8.21
2023-05-20;1314;13315;3;109.32
2023-05-20;1314;44217;0;0
2023-05-20;1314;58701;2;103.34
2023-05-20;1314;20635;13;390.91
2023-05-20;1314;31330;3;197.94
2023-07-25;841;15590;1;31.08
2023-07-25;841;35416;1;5.79
2023-07-25;841;21141;0;0
2023-07-25;841;62782;3;21.03
2023-07-25;841;48812;1;5.98
2023-07-25;841;55917;1;9
2023-07-25;841;15589;10;242.3
2023-07-25;841;48813;3;14.97
2023-07-25;841;51957;3;17.13
2023-07-25;841;35772;2;23.84
2023-07-25;841;1439;3;45.3
2023-07-25;841;18064;33;74.25
2023-07-25;841;9607;0;0
2023-07-25;841;36857;3;5.13
2023-07-25;841;5345;7;34.93
2023-05-19;841;15590;1;31.08
2023-05-19;841;35416;1;5.79
2023-05-19;841;62782;0;0
2023-05-19;841;48812;1;5.98
2023-05-19;841;55917;1;9
2023-05-19;841;15589;2;52.98
2023-05-19;841;21141;1;25.63
2023-05-19;841;48813;3;14.97
2023-05-19;841;51957;3;17.19
2023-05-19;841;35772;3;35.76
2023-05-23;1314;57912;10;116.1
2023-08-14;1314;57912;7;81.27
2023-08-14;1314;15590;2;80.9
2023-08-14;1314;62782;1;13.61
2023-08-14;1314;51957;2;24.6
2023-08-14;1314;48813;3;17.97
2023-08-14;1314;15589;11;324.61
2023-08-14;1314;21141;0;0
2023-08-14;1314;35416;5;74.8
2023-08-14;1314;48812;4;33.8
2023-08-14;1314;18064;217;841.96
2023-08-14;1314;9607;13;171.21
2023-08-14;1314;1439;4;74.24
2023-08-14;1314;36857;10;30.5
2023-08-14;1314;5345;6;49.74
2023-08-14;1314;44217;2;83.28
2023-08-14;1314;58701;2;103.34
2023-08-14;1314;20635;11;330.99
2023-08-14;1314;31330;5;330.1
2023-08-14;1314;13315;3;131.55
2023-09-15;1314;62364;1;32.58
2023-02-07;1314;57912;1;10.84
2023-02-07;1314;51957;4;48.92
2023-02-07;1314;15589;0;0
2023-02-07;1314;62782;1;13.61
2023-02-07;1314;35416;4;39.6
2023-02-07;1314;21141;0;0
2023-02-07;1314;35772;0;0
2023-03-04;841;31330;1;50.39
2023-03-04;841;58701;1;42.8
2023-03-04;841;20635;3;69.66
2023-04-25;841;15590;1;31.08
2023-04-25;841;62782;1;5.98
2023-04-25;841;48812;0;0
2023-04-25;841;35772;0;0
2023-04-25;841;48813;0;0
2023-04-25;841;35416;1;5.79
2023-04-25;841;55917;0;0
2023-04-25;841;15589;4;105.96
2023-04-25;841;21141;1;25.63
2023-04-25;841;51957;3;17.25
2023-04-25;841;1439;3;45.3
2023-04-25;841;18064;103;231.75
2023-04-25;841;9607;2;16
2023-04-25;841;5345;3;14.97
2023-04-25;841;36857;4;6.2
2023-04-25;841;31330;0;0
2023-04-25;841;58701;1;42.8
2023-04-25;841;20635;3;69.66
2023-03-04;1314;18064;117;455.13
2023-03-04;1314;9607;20;257.4
2023-03-04;1314;1439;6;110.94
2023-03-04;1314;36857;11;38.94
2023-03-04;1314;5345;1;8.04
2023-03-04;1314;13315;2;88.14
2023-03-04;1314;44217;2;78.82
2023-03-04;1314;58701;2;103.34
2023-03-04;1314;20635;5;148.35
2023-03-04;1314;31330;4;260.32
2023-04-11;1314;57912;10;116.1
2023-04-11;1314;51957;2;24.48
2023-04-11;1314;15589;2;64.22
2023-04-11;1314;62782;1;13.61
2023-04-11;1314;48813;0;0
2023-04-11;1314;35416;0;0
2023-04-11;1314;21141;1;31.14
2023-04-11;1314;48812;1;7.17
2023-04-11;1314;35772;0;0
2023-07-01;1314;18064;244;946.72
2023-07-01;1314;9607;18;236.88
2023-07-01;1314;1439;4;74.84
2023-07-01;1314;36857;4;12.24
2023-07-01;1314;5345;5;41.1
2023-07-01;1314;13315;0;0
2023-07-01;1314;44217;3;124.53
2023-07-01;1314;58701;0;0
2023-07-01;1314;20635;14;421.12
2023-07-01;1314;31330;4;264.08
2023-07-01;1314;57912;7;81.27
2023-07-01;1314;15590;1;40.43
2023-07-01;1314;62782;1;13.61
2023-07-01;1314;51957;2;24.6
2023-07-01;1314;15589;10;296.9
2023-07-01;1314;48813;5;29.95
2023-07-01;1314;35416;4;61.4
2023-07-01;1314;21141;0;0
2023-07-01;1314;48812;8;67.6
2023-06-02;841;15590;1;31.08
2023-06-02;841;21141;1;25.63
2023-06-02;841;35416;1;5.79
2023-06-02;841;62782;3;21.03
2023-06-02;841;48812;1;5.98
2023-06-02;841;15589;1;25.57
2023-06-02;841;48813;3;14.97
2023-06-02;841;51957;2;11.46
2023-06-02;841;35772;2;23.84
2023-06-02;841;1439;3;45.3
2023-06-02;841;18064;60;135
2023-06-02;841;9607;7;56
2023-06-02;841;5345;4;19.96
2023-06-02;841;36857;3;4.77
2023-06-02;841;58701;1;42.8
2023-06-02;841;31330;2;103
2023-06-02;841;20635;3;70.11
2023-06-02;1314;57912;10;116.1
2023-05-18;841;1439;3;45.3
2023-05-18;841;18064;60;135
2023-05-18;841;9607;3;24
2023-05-18;841;5345;4;19.96
2023-05-18;841;36857;4;6.2
2023-05-18;841;58701;1;42.8
2023-05-18;841;31330;2;103
2023-05-18;841;20635;3;69.93
2023-06-08;841;62782;3;21.03
2023-06-08;841;48812;1;5.98
2023-06-08;841;55917;1;9
2023-06-08;841;15589;9;220.77
2023-06-08;841;48813;3;14.97
2023-06-08;841;51957;3;17.16
2023-06-08;841;35772;2;23.84
2023-06-08;841;1439;3;45.3
2023-06-08;841;18064;60;135
2023-06-08;841;9607;7;56
2023-06-08;841;5345;7;34.93
2023-06-08;841;36857;3;4.86
2023-06-08;841;15590;1;31.08
2023-06-08;841;21141;1;25.63
2023-06-08;841;35416;1;5.79
2023-06-27;1314;57912;7;81.27
2023-06-27;1314;15590;1;40.43
2023-06-27;1314;62782;1;13.61
2023-06-27;1314;51957;2;24.6
2023-06-27;1314;15589;12;356.4
2023-06-27;1314;48813;4;23.96
2023-06-27;1314;35416;4;61.48
2023-06-27;1314;21141;1;30.47
2023-06-27;1314;48812;7;58.38
2023-06-09;841;58701;1;42.8
2023-06-09;841;31330;2;103
2023-06-09;841;20635;3;70.11
2023-06-09;1314;62364;2;65.16
2023-07-18;1314;57912;7;81.27
2023-06-09;1314;57912;10;116.1
2023-06-09;1314;62782;1;13.61
2023-06-09;1314;51957;2;24.6
2023-06-09;1314;15589;2;61.92
2023-06-09;1314;48813;5;29.95
2023-06-09;1314;35416;1;15.03
2023-06-09;1314;21141;0;0
2023-06-09;1314;48812;5;37.15
2023-06-09;1314;35772;0;0
2023-06-09;1314;18064;223;865.24
2023-06-09;1314;9607;25;329
2023-06-09;1314;1439;4;77.56
2023-06-09;1314;36857;2;6.16
