location,product,product_name,z_value,review_days,objective,service_level,actual_service_level,service_level_delta_vs_actual,avg_inventory_value,actual_avg_inventory_value,inventory_value_delta_vs_actual,total_ordering_cost,total_lost_sales_units,total_orders,total_forecast_units,total_actual_units,horizon_days,series_days
841,48812,ARLIVRY XAROPE CEREJA 100ML,2.05,14,42.9292,1.0,1.0,0.0,42.8478,36.5924,6.2554,7.49,0.0,1,0.5681,1.0,92,92
841,48812,ARLIVRY XAROPE CEREJA 100ML,2.33,5,42.9292,1.0,1.0,0.0,42.8478,36.5924,6.2554,7.49,0.0,1,0.5681,1.0,92,92
841,48812,ARLIVRY XAROPE CEREJA 100ML,2.33,7,42.9292,1.0,1.0,0.0,42.8478,36.5924,6.2554,7.49,0.0,1,0.5681,1.0,92,92
841,48812,ARLIVRY XAROPE CEREJA 100ML,2.33,10,42.9292,1.0,1.0,0.0,42.8478,36.5924,6.2554,7.49,0.0,1,0.5681,1.0,92,92
841,48812,ARLIVRY XAROPE CEREJA 100ML,2.33,14,42.9292,1.0,1.0,0.0,42.8478,36.5924,6.2554,7.49,0.0,1,0.5681,1.0,92,92
841,48812,ARLIVRY XAROPE CEREJA 100ML,2.58,5,42.9292,1.0,1.0,0.0,42.8478,36.5924,6.2554,7.49,0.0,1,0.5681,1.0,92,92
841,48812,ARLIVRY XAROPE CEREJA 100ML,2.58,7,42.9292,1.0,1.0,0.0,42.8478,36.5924,6.2554,7.49,0.0,1,0.5681,1.0,92,92
841,48812,ARLIVRY XAROPE CEREJA 100ML,2.58,10,42.9292,1.0,1.0,0.0,42.8478,36.5924,6.2554,7.49,0.0,1,0.5681,1.0,92,92
841,48812,ARLIVRY XAROPE CEREJA 100ML,2.58,14,42.9292,1.0,1.0,0.0,42.8478,36.5924,6.2554,7.49,0.0,1,0.5681,1.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,0.84,5,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,0.84,7,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,0.84,10,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,0.84,14,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.04,5,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.04,7,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.04,10,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.04,14,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.28,5,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.28,7,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.28,10,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.28,14,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.65,5,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.65,7,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.65,10,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,1.65,14,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.05,5,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.05,7,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.05,10,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.05,14,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.33,5,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.33,7,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.33,10,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.33,14,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.58,5,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.58,7,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.58,10,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,48813,ARLIVRY XAROPE MEL 100ML,2.58,14,53.4701,1.0,1.0,0.0,53.2259,45.9661,7.2598,22.47,0.0,3,0.9017,4.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,0.84,5,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,0.84,7,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,0.84,10,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,0.84,14,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.04,5,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.04,7,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.04,10,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.04,14,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.28,5,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.28,7,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.28,10,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.28,14,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.65,5,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.65,7,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.65,10,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,1.65,14,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.05,5,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.05,7,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.05,10,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.05,14,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.33,5,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.33,7,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.33,10,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.33,14,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.58,5,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.58,7,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.58,10,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,51957,HEDERA CIMED 7MG 100ML,2.58,14,73.28,1.0,1.0,0.0,73.28,36.64,36.64,0.0,0.0,0,0.7145,0.0,92,92
841,5345,NARIDRIN ADULTO 15ML,0.84,5,56.8658,1.0,1.0,0.0,56.7449,71.3785,-14.6336,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,0.84,7,56.8658,1.0,1.0,0.0,56.7449,71.3785,-14.6336,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.04,5,56.8658,1.0,1.0,0.0,56.7449,71.3785,-14.6336,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.04,7,56.8658,1.0,1.0,0.0,56.7449,71.3785,-14.6336,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.28,5,56.8658,1.0,1.0,0.0,56.7449,71.3785,-14.6336,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.28,7,56.8658,1.0,1.0,0.0,56.7449,71.3785,-14.6336,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.65,5,56.8658,1.0,1.0,0.0,56.7449,71.3785,-14.6336,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.65,7,56.8658,1.0,1.0,0.0,56.7449,71.3785,-14.6336,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,0.84,10,70.6455,1.0,1.0,0.0,70.5851,71.3785,-0.7934,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,0.84,14,70.6455,1.0,1.0,0.0,70.5851,71.3785,-0.7934,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.04,10,70.6455,1.0,1.0,0.0,70.5851,71.3785,-0.7934,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.04,14,70.6455,1.0,1.0,0.0,70.5851,71.3785,-0.7934,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.28,10,70.6455,1.0,1.0,0.0,70.5851,71.3785,-0.7934,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.28,14,70.6455,1.0,1.0,0.0,70.5851,71.3785,-0.7934,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.65,10,70.6455,1.0,1.0,0.0,70.5851,71.3785,-0.7934,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,1.65,14,70.6455,1.0,1.0,0.0,70.5851,71.3785,-0.7934,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.05,5,75.0558,1.0,1.0,0.0,74.9349,71.3785,3.5564,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.05,7,75.0558,1.0,1.0,0.0,74.9349,71.3785,3.5564,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.33,5,75.0558,1.0,1.0,0.0,74.9349,71.3785,3.5564,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.33,7,75.0558,1.0,1.0,0.0,74.9349,71.3785,3.5564,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.58,5,75.0558,1.0,1.0,0.0,74.9349,71.3785,3.5564,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.58,7,75.0558,1.0,1.0,0.0,74.9349,71.3785,3.5564,11.12,0.0,2,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.05,10,88.8355,1.0,1.0,0.0,88.7751,71.3785,17.3966,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.05,14,88.8355,1.0,1.0,0.0,88.7751,71.3785,17.3966,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.33,10,88.8355,1.0,1.0,0.0,88.7751,71.3785,17.3966,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.33,14,88.8355,1.0,1.0,0.0,88.7751,71.3785,17.3966,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.58,10,88.8355,1.0,1.0,0.0,88.7751,71.3785,17.3966,5.56,0.0,1,19.2893,5.0,92,92
841,5345,NARIDRIN ADULTO 15ML,2.58,14,88.8355,1.0,1.0,0.0,88.7751,71.3785,17.3966,5.56,0.0,1,19.2893,5.0,92,92
841,54554,ALOFF XPE 60ML,0.84,5,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,0.84,7,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,0.84,10,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,0.84,14,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.04,5,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.04,7,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.04,10,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.04,14,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.28,5,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.28,7,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.28,10,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.28,14,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.65,5,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.65,7,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.65,10,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,1.65,14,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.05,5,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.05,7,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.05,10,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.05,14,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.33,5,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.33,7,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.33,10,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.33,14,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.58,5,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.58,7,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.58,10,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,54554,ALOFF XPE 60ML,2.58,14,66.08,1.0,1.0,0.0,66.08,,,0.0,0.0,0,0.0,0.0,92,92
841,55917,POLARATUSS LIQ 120ML,0.84,5,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,0.84,7,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,0.84,10,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,0.84,14,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.04,5,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.04,7,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.04,10,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.04,14,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.28,5,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.28,7,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.28,10,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.28,14,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.65,5,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.65,7,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.65,10,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,1.65,14,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.05,5,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.05,7,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.05,10,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.05,14,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.33,5,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.33,7,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.33,10,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.33,14,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.58,5,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.58,7,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.58,10,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,55917,POLARATUSS LIQ 120ML,2.58,14,59.5383,1.0,0.956522,0.043478,59.4391,50.7615,8.6776,9.13,0.0,1,0.9686,1.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,0.84,5,495.2381,1.0,0.913043,0.086957,489.7283,301.1271,188.6012,506.9,0.0,5,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,1.04,5,495.2381,1.0,0.913043,0.086957,489.7283,301.1271,188.6012,506.9,0.0,5,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,1.28,5,495.2381,1.0,0.913043,0.086957,489.7283,301.1271,188.6012,506.9,0.0,5,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,1.65,5,495.2381,1.0,0.913043,0.086957,489.7283,301.1271,188.6012,506.9,0.0,5,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,0.84,7,620.3635,1.0,0.913043,0.086957,617.0576,301.1271,315.9305,304.14,0.0,3,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,0.84,10,620.3635,1.0,0.913043,0.086957,617.0576,301.1271,315.9305,304.14,0.0,3,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,1.04,7,620.3635,1.0,0.913043,0.086957,617.0576,301.1271,315.9305,304.14,0.0,3,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,1.04,10,620.3635,1.0,0.913043,0.086957,617.0576,301.1271,315.9305,304.14,0.0,3,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,1.28,7,620.3635,1.0,0.913043,0.086957,617.0576,301.1271,315.9305,304.14,0.0,3,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,1.28,10,620.3635,1.0,0.913043,0.086957,617.0576,301.1271,315.9305,304.14,0.0,3,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,1.65,7,620.3635,1.0,0.913043,0.086957,617.0576,301.1271,315.9305,304.14,0.0,3,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,1.65,10,620.3635,1.0,0.913043,0.086957,617.0576,301.1271,315.9305,304.14,0.0,3,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,2.05,5,675.4581,1.0,0.913043,0.086957,669.9483,301.1271,368.8212,506.9,0.0,5,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,2.33,5,675.4581,1.0,0.913043,0.086957,669.9483,301.1271,368.8212,506.9,0.0,5,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,2.58,5,675.4581,1.0,0.913043,0.086957,669.9483,301.1271,368.8212,506.9,0.0,5,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,0.84,14,793.6048,1.0,0.913043,0.086957,791.4009,301.1271,490.2738,202.76,0.0,2,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,1.04,14,793.6048,1.0,0.913043,0.086957,791.4009,301.1271,490.2738,202.76,0.0,2,16.7355,6.0,92,92
841,57814,OSELTAMIVIR 75MG CAPS/10 GN-NATCOF,1.28,14,793.6048,1.0,0.913043,0.086957,791.4009,301.1271,490.2738,202.76,0.0,2,16.7355,6.0,92,92
